id,playlist_name
1765,Lupinus sparsiflorus Benth. ssp. pondii (Greene) Dziekanowski & D. Dunn
1766,Ephedra antisyphilitica Berl. ex C.A. Mey.
1767,Clarkia davyi (Jeps.) F.H. Lewis & M.E. Lewis
1768,Coelorachis Brongn.
1769,Equisetum L.
1770,Atriplex lampa Gillies ex Moq.
1771,Calochortus panamintensis (Ownbey) Reveal
1772,Acalypha neomexicana Müll. Arg.
1773,Campylium stellatum (Hedw.) C.E.O. Jensen var. protensum (Brid.) Bryhn
1774,Leucojum L.
1775,Prunus umbellata Elliott var. injuncunda (Small) Sarg.
1776,Monardella siskiyouensis Hardham
1777,Sidalcea hirsuta A. Gray ex Benth.
1778,Acourtia thurberi (A. Gray) Reveal & R.M. King
1779,Broussonetia L'Hér. ex Vent.
1780,Heuchera rubescens Torr. var. alpicola Jeps.
1781,Kalanchoe blossfeldiana Poelln.
1782,Ericameria palmeri (A. Gray) H.M. Hall
1783,Ramalina lacera (With.) J.R. Laundon
1784,Lavatera olbia L.
1785,Tetramolopium consanguineum (A. Gray) Hillebr. ssp. leptophyllum (Sherff) Lowrey
1786,Ludwigia linifolia Poir.
1787,Ceanothus greggii A. Gray
1788,Physcia crispa Nyl.
1789,Hymenothrix loomisii S.F. Blake
1790,Lobelia amoena Michx.
1791,Xanthoparmelia (Vain.) Hale
1792,Urtica L.
1793,Atriplex navajoensis C.A. Hanson
1794,Castilleja aquariensis N.H. Holmgren
1795,Actinidia polygama (Siebold & Zucc.) Maxim.
1796,Cyrilla racemiflora L.
1797,Chamaesyce kuwaleana (O. Deg. & Sherff) O. Deg. & I. Deg.
1798,Cyanea leptostegia A. Gray
1799,Clarkia lassenensis (Eastw.) F.H. Lewis & M.E. Lewis
1800,Eupatorium hyssopifolium L. var. laciniatum A. Gray
1801,Bothriochloa longipaniculata (Gould) Allred & Gould
1802,Allionia choisyi Standl.
1803,Botrychium minganense Victorin
1804,Solanum erianthum D. Don
1805,Symphyotrichum oolentangiense (Riddell) G.L. Nesom var. poaceum (Burgess) G.L. Nesom
1806,Isoetes georgiana N. Luebke
1807,Coleogyne ramosissima Torr.
1808,Chlorocrambe Rydb.
1809,Sairocarpus nuttallianus (Benth. ex A. DC.) D.A. Sutton
1810,Hohenbergia Schult. ex Schult. & Schult. f.
1811,Lipocarpha micrantha (Vahl) G. Tucker
1812,Quercus ×bernardiensis W. Wolf (pro sp.)
1813,Yucca madrensis Gentry
1814,Teucrium botrys L.
1815,Acacia cibaria F. Muell.
1816,Polygonella fimbriata (Elliott) Horton
1817,Thelotrema lacteum Krempelh.
1818,Sphenostylis E. Meyer
1819,Epilobium oregonense Hausskn.
1820,Pectocarya pusilla (A. DC.) A. Gray
1821,Euphorbia herniarifolia Willd.
1822,Ivesia baileyi S. Watson var. baileyi
1823,Lecanora marginata (Schaerer) Hertel & Rambold
1824,Ephedra altissima Desf.
1825,Antennaria howellii Greene ssp. canadensis (Greene) Bayer
1826,Caulanthus simulans Payson
1827,Lecanora applegatei Herre
1828,Calystegia malacophylla (Greene) Munz
1829,Mimulus parishii Greene
1830,Daphne laureola L.
1831,Acrostichum danaeifolium Langsd. & Fisch.
1832,Diospyros maritima Blume
1833,Plectritis macrocera Torr. & A. Gray ssp. macrocera
1834,Sophora microphylla Aiton
1835,Orthotrichum pallens Bruch ex Brid. var. pallens
1836,Polemonium viscosum Nutt.
1837,Anulocaulis eriosolenus (A. Gray) Standl.
1838,Justicia pectoralis Jacq.
1839,Caloplaca decipiens (Arnold) Blomb. & Forss.
1840,Sagittaria cristata Engelm.
1841,Cryptogramma acrostichoides R. Br.
1842,Coreopsis falcata Boynt.
1843,Plagiobothrys nitens (Greene) I.M. Johnst.
1844,Potentilla glandulosa Lindl. ssp. glabrata (Rydb.) D.D. Keck
1845,Dodonaea stenozyga F. Muell.
1846,Acacia rigens A. Cunn. ex G. Don
1847,Penstemon pseudospectabilis M.E. Jones ssp. pseudospectabilis
1848,Nemophila aphylla (L.) Brummitt
1849,Hazardia squarrosa (Hook. & Arn.) Greene var. obtusa (Greene) Jeps.
1850,Phoenicaulis cheiranthoides Nutt.
1851,Dysphania R. Br.
1852,Caloplaca flavovirescens (Wulfen) Dalla Torre & Sarnth.
1853,Echinochloa P. Beauv.
1854,Clematis florida Thunb.
1855,Lomatium repostum (Jeps.) Mathias
1856,Mimosa turneri Barneby
1857,Brickellia arguta B.L. Rob.
1858,Escobaria dasyacantha (Engelm.) Britton & Rose var. dasyacantha
1859,Croton wigginsii L.C. Wheeler
1860,Punctelia semansiana (W.L. Culb. & C.F. Culb.) Krog
1861,Morinda L.
1862,Quercus parvula Greene var. shrevei (C.H. Mull.) Nixon
1863,Limonium sinuatum (L.) Mill.
1864,Herbertia lahue (Molina) Goldblatt
1865,Castanea sativa Mill.
1866,Brachythecium leibergii Grout
1867,Didymodon rigidulus Hedw.
1868,Paronychia virginica Spreng.
1869,Cladonia macroceras (Delise) Hav.
1870,Stellaria longifolia Muhl. ex Willd.
1871,Allium haematochiton S. Watson
1872,Astragalus sinuatus Piper
1873,Turricula J.F. Macbr.
1874,Lesquerella condensata A. Nelson
1875,Astragalus crassicarpus Nutt. var. paysonii (E.H. Kelso) Barneby
1876,"Moenchia erecta (L.) G. Gaertn., B. Mey. & Scherb."
1877,Cryptantha glomeriflora Greene
1878,Arabis holboellii Hornem.
1879,Dovyalis caffra (Hook. f. & Harv.) Warb.
1880,Acorus calamus L.
1881,Clarkia breweri (A. Gray) Greene
1882,Lilium rubescens S. Watson
1883,Carex abrupta Mack.
1884,Saxifraga adscendens L. ssp. oregonensis (Raf.) Bacig.
1885,Carex xerantica L.H. Bailey
1886,Rhynchospora rugosa (Vahl) Gale ssp. rugosa
1887,Arthonia ravenelii Tuck.
1888,Gillenia trifoliata (L.) Moench
1889,Viola purpurea Kellogg ssp. purpurea
1890,Menegazzia A. Massal.
1891,Pyrenula leucostoma Ach.
1892,Tabernaemontana divaricata (L.) R. Br. ex Roem. & Schult.
1893,Phacopsis Tul.
1894,Lagophylla ramosissima Nutt. ssp. congesta (Greene) D.D. Keck
1895,Hypnum cupressiforme Hedw. var. julaceum Brid.
1896,Juncus ambiguus Guss.
1897,Philadelphus mearnsii W.H. Evans ex Koehne
1898,Cirsium vulgare (Savi) Ten.
1899,Lagascea Cav.
1900,Arundinaria gigantea (Walter) Muhl.
1901,Bloomeria humilis Hoover
1902,Cymbidium Sw.
1903,Cercocarpus montanus Raf.
1904,Nigella sativa L.
1905,Lipochaeta rockii Sherff
1906,Drymaria effusa A. Gray var. depressa (Greene) J. Duke
1907,Sphaerellothecium Zopf
1908,Arctostaphylos pilosula Jeps. & Wies. ex Jeps.
1909,Hymenophyllum wrightii Bosch
1910,Racomitrium varium (Mitt.) A. Jaeger
1911,Rudbeckia hirta L.
1912,"Cleome ornithopodioides L., nom. inq."
1913,Danthonia intermedia Vasey
1914,Cyperus echinatus (L.) Alph. Wood
1915,Craniolaria annua L.
1916,Solidago multiradiata Aiton
1917,Braya thorild-wulffii Ostenf. ssp. thorild-wulffii
1918,Astilbe Buch.-Ham. ex D. Don
1919,Atriplex gardneri (Moq.) D. Dietr.
1920,Hymenoxys ambigens (S.F. Blake) Bierner var. ambigens
1921,Luetkea pectinata (Pursh) Kuntze
1922,Arrhenatherum elatius (L.) P. Beauv. ex J. Presl & C. Presl
1923,Sphaeromeria Nutt.
1924,Ribes lacustre (Pers.) Poir.
1925,Nemacladus montanus Greene
1926,Graphina babingtonii (Mont.) Zahlbr.
1927,Sphagnum affine Renauld & Cardot
1928,Eucalyptus cornuta Labill.
1929,Lupinus citrinus Kellogg var. deflexus (Congd.) Jeps.
1930,Pulsatilla patens (L.) Mill. ssp. patens (L.) Mill. [excluded]
1931,Calylophus hartwegii (Benth.) P.H. Raven ssp. maccartii (Shinners) Towner & P.H. Raven
1932,Neonotonia wightii (Wight & Arn.) Lackey var. wightii
1933,Asplenium verecundum Chapm. ex Underw.
1934,Orthotrichum keeverae H.A. Crum & L.E. Anderson
1935,Phlox hirsuta E.E. Nelson
1936,Loeselia greggii S. Watson
1937,Thelidium incavatum Nyl. ex Mudd
1938,Molinia caerulea (L.) Moench
1939,Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus var. viscidiflorus
1940,Letharia (Th. Fr.) Zahlbr.
1941,Phacelia barnebyana J.T. Howell
1942,Carex vulpinoidea Michx. var. pycnocephala F.J. Herm.
1943,Rosa cinnamomea L.
1944,Glyceria grandis S. Watson var. komarovii L. Kelso
1945,Sechium P. Br.
1946,Hypericum boreale (Britton) E.P. Bicknell
1947,Sabal minor (Jacq.) Pers.
1948,Tilia L.
1949,Xanthosoma robustum Schott
1950,Digitaria pubiflora (Vasey) Wipff
1951,Lythrum curtissii Fernald
1952,Buellia insignis (Nageli ex Hepp) Th. Fr.
1953,Smelowskia calycina (Stephan ex Willd.) C.A. Mey. var. americana (Regel & Herder) Drury & Rollins
1954,Selinocarpus diffusus A. Gray
1955,Lemna minor L.
1956,Phlox diffusa Benth. ssp. longistylis Wherry
1957,Chamaecrista nictitans (L.) Moench ssp. nictitans var. nictitans
1958,Argemone munita Durand & Hilg. ssp. rotundata (Rydb.) G.B. Ownbey
1959,Empetrum nigrum L.
1960,Cheilanthes lendigera (Cav.) Sw.
1961,Astragalus robbinsii (Oakes) A. Gray var. jesupii Eggl. & Sheldon
1962,Minuartia uniflora (Walter) Mattf.
1963,Fontinalis antipyretica Hedw.
1964,Pisonia wagneriana Fosberg
1965,Thymophylla pentachaeta (DC.) Small var. pentachaeta
1966,Melanelia glabroides (Essl.) Essl.
1967,Helianthus floridanus A. Gray ex Chapm.
1968,Gaura neomexicana Wooton
1969,Euonymus fortunei (Turcz.) Hand.-Maz.
1970,Olsynium douglasii (A. Dietr.) E.P. Bicknell var. douglasii
1971,Calamus rotang L.
1972,Jatropha cardiophylla (Torr.) Müll. Arg.
1973,Glyceria obtusa (Muhl.) Trin.
1974,Haplohymenium Dozy & Molk.
1975,Dicranum acutifolium (Lindb. & Arnell) C.E.O. Jensen ex Weinm.
1976,Camissonia pallida (Abrams) P.H. Raven ssp. hallii (Davidson) P.H. Raven
1977,Heracleum L.
1978,Hastingsia serpentinicola Becking
1979,Lecanora monticola H. Magn.
1980,Phragmites australis (Cav.) Trin. ex Steud. ssp. berlandieri (E. Fourn.) Saltonst. & Hauber
1981,Arnica parryi A. Gray ssp. parryi
1982,Rosmarinus L.
1983,Anemone hupehensis (hort. ex Lem.) Lem. ex Boynton
1984,Rumex salicifolius Weinm. var. angustivalvis Danser
1985,Eleocharis melanocarpa Torr.
1986,Lamium L.
1987,Pennisetum latifolium Spreng.
1988,Platyschkuhria integrifolia (A. Gray) Rydb. var. ourolepis (S.F. Blake) W. Ellison
1989,Metaplexis R. Br.
1990,Scleria novae-hollandiae Boeckeler
1991,Athelia Pers.
1992,Vetiveria zizanioides (L.) Nash
1993,Mimulus tilingii Regel var. tilingii
1994,"Pentagramma triangularis (Kaulf.) Yatsk., Windham & E. Wollenw."
1995,Paronychia wilkinsonii S. Watson
1996,Talinum caffrum (Thunb.) Eckl. & Zeyh.
1997,Symphyotrichum eatonii (A. Gray) G.L. Nesom
1998,Cudrania Trécul
1999,Calopadia Vezda
2000,Multiclavula coronilla (G.W. Martin) R. Petersen
2001,Zygodon reinwardtii (Hornsch.) A. Br.
2002,Ipomoea horsfalliae Hook.
2003,Verbena supina L.
2004,Redfieldia Vasey
2005,Pteridium aquilinum (L.) Kuhn var. pseudocaudatum (Clute) A. Heller
2006,Erysimum capitatum (Douglas ex Hook.) Greene var. angustatum (Greene) G. Rossb.
2007,Parietaria floridana Nutt.
2008,Erigeron argentatus A. Gray
2009,Anemopsis Hook. & Arn.
2010,Omalotheca supina (L.) DC.
2011,Alectoria fallacina Mot.
2012,Rosa micrantha Borrer ex Sm.
2013,Astragalus chamaeleuce A. Gray var. laccoliticus (M.E. Jones) Barneby ex Isely
2014,Glyceria maxima (Hartm.) Holmb.
2015,Liatris ×macdanieliana J. Allison
2016,Ivesia callida (H.M. Hall) Rydb.
2017,Melicope feddei (Levl.) T.G. Hartley & B.C. Stone
2018,Salpiglossis sinuata Ruiz & Pav.
2019,Pyrenula Ach.
2020,Hypericum ellipticum Hook.
2021,Cochlidium Kaulf.
2022,Heterotheca villosa (Pursh) Shinners var. minor (Hook.) Semple
2023,Machaeranthera blephariphylla (A. Gray) Shinners
2024,Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby
2025,Eriastrum hooveri (Jeps.) H. Mason
2026,Carex digitalis Willd. var. digitalis
2027,Achnatherum P. Beauv.
2028,Scutellaria parvula Michx. var. australis Fassett
2029,Fimbristylis puberula (Michx.) Vahl var. puberula
2030,Scutellaria potosina Brandegee ssp. potosina
2031,Crepis nana Richardson ssp. clivicola Leggett
2032,Cyanopsis Cass.
2033,Chamaesyce ocellata (Durand & Hilg.) Millsp. ssp. rattanii (S. Watson) Koutnik
2034,Cerastium brachypetalum Pers.
2035,Sarracenia ×casei Mellich.
2036,Dalea gattingeri (A. Heller) Barneby
2037,Sedum radiatum S. Watson
2038,Eriophyllum stoechadifolium Lag.
2039,Artocarpus altilis (Parkinson) Fosberg
2040,Vaccinium vitis-idaea L. ssp. minus (Lodd.) Hultén
2041,Baptisia calycosa Canby var. villosa Canby
2042,Lathyrus brachycalyx Rydb.
2043,Arthonia fuliginosa (Schaer) Flotow
2044,Mentzelia leucophylla Brandegee
2045,Dryopteris expansa (C. Presl) Fraser-Jenkins & Jermy
2046,Lupinus sellulus Kellogg ssp. sellulus var. lobbii (A. Gray ex S. Watson) Cox
2047,Oryzopsis Michx.
2048,Castilleja nana Eastw.
2049,Carex abscondita Mack.
2050,Chamaesyce porteriana Small var. scoparia (Small) Burch
2051,Lecanora thallophila H. Magn.
2052,Pulsatilla vulgaris Mill.
2053,Lomatium greenmanii Mathias
2054,Polygala sanguinea L.
2055,Erigeron foliosus Nutt. var. franciscensis G.L. Nesom
2056,Abies concolor (Gord. & Glend.) Lindl. ex Hildebr.
2057,Gentianella amarella (L.) Börner ssp. acuta (Michx.) J.M. Gillett
2058,Parietaria L.
2059,Limonium binervosum (G.E. Sm.) C.E. Salmon
2060,Brassica napus L. var. pabularia (DC.) Rchb.
2061,Centaurea trichocephala M. Bieb. ex Willd.
2062,Hottonia inflata Elliott
2063,Eriogonum ovalifolium Nutt. var. focarium Reveal & Mansfield
2064,Celtis caucasica Willd.
2065,Rubus niveus Thunb.
2066,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. armatus L.D. Benson
2067,Diellia mannii (D.C. Eaton) W.J. Rob.
2068,Symphoricarpos longiflorus A. Gray
2069,Pityopsis pinifolia (Elliott) Nutt.
2070,Cirsium engelmannii Rydb.
2071,Equisetum pratense Ehrh.
2072,Polemonium boreale M.F. Adams ssp. boreale
2073,Ranunculus pusillus Poir. var. angustifolius (Engelm.) L.D. Benson
2074,Carex microglochin Wahlenb.
2075,Agastache pringlei (Briq.) Lint & Epling
2076,Oenothera villosa Thunb. ssp. villosa
2077,Echinochloa paludigena Wiegand
2078,Elsholtzia Willd.
2079,Cycladenia Benth.
2080,Aspicilia lesleyana Darbish.
2081,Nama lobbii A. Gray
2082,Polygonum heterosepalum M. Peck & Ownbey
2083,Stereocaulon symphycheilum Lamb
2084,Tectaria cicutaria (L.) Copeland
2085,Pseudophoenix sargentii H. Wendl. ex Sarg.
2086,Phytelephas macrocarpa Ruiz & Pav.
2087,Viguiera triloba (A. Gray) J. Olsen
2088,Thelidium areolatum J.W. Thomson
2089,Bambusa polymorpha Munro
2090,Jatropha macrorhiza Benth.
2091,Calophyllum inophyllum L.
2092,Syrrhopodon texanus Sull.
2093,Ephebe hispidula (Ach.) Horwood
2094,Chamaesyce arnottiana (Endl.) O. Deg. & I. Deg.
2095,Frangula purshiana (DC.) A. Gray ssp. purshiana
2096,Aspicilia calcarea (L.) Mudd
2097,Plecostachys serpyllifolia (P.J. Bergius) Hilliard & B.L. Burtt
2098,Carex egglestonii Mack.
2099,Viola arvensis Murray
2100,Plantago debilis R. Br.
2101,Spiranthes eatonii Ames ex P.M. Brown
2102,Cheilanthes cooperae D.C. Eaton
2103,Acacia pendula A. Cunn. ex G. Don
2104,Miconia theaezans (Bonpl.) Cogn.
2105,Soliva mutisii Kunth
2106,Scabiosa atropurpurea L.
2107,Asclepias cryptoceras S. Watson ssp. cryptoceras
2108,Lygodium microphyllum (Cav.) R. Br.
2109,Epilobium canum (Greene) P.H. Raven ssp. angustifolium (D.D. Keck) P.H. Raven
2110,Allium drummondii Regel
2111,Salix polaris Wahlenb.
2112,Phlox mesoleuca Greene
2113,Hedeoma nana (Torr.) Briq.
2114,Phacelia insularis Munz
2115,Helenium bigelovii A. Gray
2116,Hamatocaulis lapponicus (Norrl.) Hedenäs
2117,Cryptogramma crispa (L.) R. Br. ex Hook. [excluded]
2118,Hylocomium Schimp.
2119,Symphyotrichum prenanthoides (Muhl. ex Willd.) G.L. Nesom
2120,Pteryxia davidsonii (J.M. Coult. & Rose) Mathias & Constance
2121,Trypethelium tropicum (Ach.) Müll. Arg.
2122,Zornia gemella Vogel
2123,Cornus ×friedlanderi W.H. Wagner
2124,Timmia megapolitana Hedw. var. bavarica (Hessl.) Brid.
2125,Thelesperma subnudum A. Gray var. marginatum (Rydb.) T.E. Melchert ex Cronquist
2126,Agrostemma brachyloba (Fenzl) Hammer
2127,Delphinium parishii A. Gray ssp. pallidum (Munz) Warnock
2128,Senna wislizeni (A. Gray) Irwin & Barneby
2129,Smelowskia media (Drury & Rollins) G. Mulligan
2130,Triteleia lemmoniae (S. Watson) Greene
2131,Normandina Nyl.
2132,Artemisia scoparia Waldst. & Kit.
2133,Chorizanthe cuspidata S. Watson var. villosa (Eastw.) Munz
2134,Dichelyma capillaceum (With.) Myr.
2135,Acacia stowardii Maiden
2136,Cardaria chalepensis (L.) Hand.-Maz.
2137,Veronica wormskjoldii Roem. & Schult.
2138,Chorizanthe brevicornu Torr. var. brevicornu
2139,Hilaria swallenii Cory
2140,Sophora arizonica S. Watson
2141,Gentiana nivalis L.
2142,Cladonia furcata (Huds.) Schrad.
2143,Astragalus salmonis M.E. Jones
2144,Agrostis L.
2145,Lilium formosanum A. Wallace
2146,Lablab purpureus (L.) Sweet
2147,Monarda clinopodia L.
2148,Escobaria dasyacantha (Engelm.) Britton & Rose var. chaffeyi (Britton & Rose) N.P. Taylor
2149,Lecanora kariana Rasanen
2150,Cicuta L.
2151,Voitia hyperborea Grev. & Arn.
2152,Penstemon scariosus Pennell var. garrettii (Pennell) N.H. Holmgren
2153,Myristica fragrans Houtt.
2154,Solanum bahamense L. var. bahamense
2155,Collinsia torreyi A. Gray
2156,Thymophylla Lag.
2157,Rinodina colobina (Ach.) Th. Fr.
2158,Mansoa DC.
2159,Ziziphus lotus (L.) Lam.
2160,Schwetschkeopsis fabronia (Schwägr.) Broth.
2161,Eugenia samoense Burkill
2162,Constancea nevinii (A. Gray) B.G. Baldw.
2163,Gilia inconspicua (Sm.) Sweet
2164,"Bidens laevis (L.) Britton, Sterns & Poggenb."
2165,Lupinus roseolus Rydb.
2166,Pericallis hybrida B. Nord.
2167,Achnatherum caudatum (Trin.) S.L.W. Jacobs & J. Everett
2168,Lomariopsis amydrophlebia (Slosson ex Maxon) Holttum
2169,Githopsis pulchella Vatke ssp. campestris Morin
2170,Saxifraga redofskii M.F. Adams
2171,Pseudoleskeella serpentinensis P. Wilson & Norris
2172,Eragrostis lugens Nees
2173,Pinus albicaulis Engelm.
2174,Cyphelium brunneum W.A. Weber
2175,Ipomoea cordatotriloba Dennst. var. cordatotriloba
2176,Acroptilon Cass.
2177,Commelina diffusa Burm. f.
2178,Sisyrinchium longipes (E.P. Bicknell) Kearney & Peebles
2179,Orthotrichum rivulare Turner
2180,Cladonia macrophyllodes Nyl.
2181,Lupinus hispanicus Boiss. & Reut.
2182,Prunus maritima Marshall var. maritima
2183,Coccocypselum herbaceum Aubl.
2184,Pediomelum megalanthum (Wooton & Standl.) Rydb.
2185,Galium nuttallii A. Gray ssp. insulare Ferris
2186,Polygonum lapathifolium L.
2187,Solidago simplex Kunth ssp. simplex
2188,Dubautia laxa Hook. & Arn.
2189,Frangula rubra (Greene) V. Grub. ssp. obtusissima (Greene) Kartesz & Gandhi
2190,Penstemon compactus (D.D. Keck) Crosswh.
2191,Veratrum album L.
2192,Adiantum pyramidale (L.) Willd.
2193,Hoffmannseggia oxycarpa Benth. ex A. Gray
2194,"Artemisia tridentata Nutt. ssp. ×bonnevillensis H. Garrison, L. Schultz, & E.D. McArthur"
2195,Heliotropium greggii Torr.
2196,Juglans regia L.
2197,Cardamine oligosperma Nutt.
2198,Wyethia Nutt.
2199,Psychilis macconnelliae Sauleda
2200,Tibouchina longifolia (Vahl) Baill. ex Cogn.
2201,Atriplex cuneata A. Nelson ssp. cuneata
2202,Dicerandra linearifolia (Elliott) Benth. var. linearifolia
2203,Koanophyllon Arruda
2204,Pilea sanctae-crucis Liebm.
2205,Indigofera trita L. f. ssp. subulata (Vahl ex Poir.) Ali
2206,Micarea bauschiana (Körb.) V. Wirth & Vezda
2207,Stachydeoma graveolens (Chapm. ex A. Gray) Small
2208,Umbilicaria cinereorufescens (Schaerer) Frey
2209,Monardella candicans Benth.
2210,Delphinium ×diversicolor Rydb.
2211,Eriogonum dasyanthemum Torr. & A. Gray
2212,Fragaria vesca L. ssp. americana (Porter) Staudt
2213,Ochna L.
2214,Ramonia microspora Vezda
2215,Buellia arnoldii Servit & Nadv.
2216,Ratibida peduncularis (Torr. & A. Gray) Barnhart
2217,Callitriche intermedia Hoffm. ssp. hamulata (Kütz. ex W.D.J. Koch) Clapham
2218,Escallonia rubra (Ruiz & Pav.) Pers. var. macrantha (Hook. & Arn.) Reiche
2219,Oryza L.
2220,Chionanthus domingensis Lam.
2221,Nothoscordum Kunth
2222,Usnea strigosa (Ach.) Eaton ssp. rubiginea (Michx.) I. Tav.
2223,Geum virginianum L.
2224,Acer negundo L. var. negundo
2225,Polystichum scopulinum (D.C. Eaton) Maxon
2226,Lamium purpureum L.
2227,Solidago ×ovata Friesner (pro sp.)
2228,Phaeophyscia constipata (Norrlin & Nyl.) Moberg
2229,Rollandia ambigua G. Don
2230,Chenopodium macrospermum Hook. f.
2231,Allium tolmiei (Hook.) Baker ex S. Watson
2232,Polygala verticillata L. var. verticillata
2233,Ruellia yucatana (Leonard) Tharp & F.A. Barkley
2234,Liatris ×boykinii Torr. & A. Gray (pro sp.)
2235,Cercocarpus ledifolius Nutt.
2236,Potentilla intermedia L.
2237,Opuntia polyacantha Haw. var. polyacantha
2238,Psychotria brownei Spreng.
2239,Rhexia mariana L. var. interior (Pennell) Kral & Bostick
2240,Ceanothus sonomensis J.T. Howell
2241,Lactuca graminifolia Michx. var. graminifolia
2242,Calochortus macrocarpus Douglas var. macrocarpus
2243,Rinodina cinereovirens (Vain.) Vain.
2244,Lonchocarpus domingensis (Turp. ex Pers.) DC.
2245,Calystegia sepium (L.) R. Br. ssp. erratica Brummitt
2246,Kobresia sibirica (Turcz. ex Ledeb.) Boeckeler
2247,Eriophorum ×rousseauanum Raymond
2248,Cyclanthera pedata (L.) Schrad. var. pedata
2249,Gastridium phleoides (Nees & Meyen) C.E. Hubbard
2250,Lepidium virginicum L. var. robinsonii (Thell.) C.L. Hitchc.
2251,Grayia Hook. & Arn.
2252,Picris sprengeriana (L.) Poir.
2253,Frasera coloradensis (C.M. Rogers) D.M. Post
2254,Spirodela intermedia W.D.J. Koch
2255,Pyrenopsis viridirufa Tuck.
2256,Coronilla valentina L.
2257,Fuscidea praeruptorum (Du Rietz & H. Magn.) V. Wirth & Vezda
2258,Sarcosagium A. Massal.
2259,Leontodon taraxacoides (Vill.) Mérat
2260,Conyza canadensis (L.) Cronquist var. canadensis
2261,Draba stenopetala Trautv.
2262,Massalongia microphylliza (Nyl. ex Hasse) Henssen
2263,Cicuta maculata L. var. maculata
2264,Astragalus pycnostachyus A. Gray var. lanosissimus (Rydb.) Munz & McBurney
